4198.7,914.31,25.7
4198.5,913.38,25.7
4198.9,915.3,25.7
4201.8,928.11,25.784
4201.5,926.68,25.7
4202.2,929.65,25.875
4200.2,921.21,25.7
4205,941.91,26.698
4204.5,939.97,26.541
4205.4,944,26.866
4203.4,935.01,26.191
4208.1,955.71,28.151
4207.5,953.26,27.708
4208.7,958.35,28.63
4206.5,948.81,27.303
4211.2,969.51,30.398
4210.6,966.55,30.098
4212,972.71,30.741
4209.7,962.61,29.356
4214.4,983.31,31.889
4213.6,979.84,31.542
4215.2,987.06,32.264
4212.8,976.41,31.106
4217.5,997.11,33.325
4216.6,993.13,32.863
4218.5,1001.4,33.835
4215.9,990.21,32.553
4220.6,1010.9,34.942
4219.6,1006.4,34.409
4221.7,1015.8,35.543
4219.1,1004,34.124
4223.8,1024.7,36.688
4222.6,1019.7,36.035
4225,1030.1,37.393
4222.2,1017.8,35.791
4226.9,1038.5,38.479
4225.6,1033,37.764
4228.3,1044.5,39.252
4225.3,1031.6,37.584
4230,1052.3,40.195
4228.7,1046.3,39.486
4231.5,1058.8,40.961
4228.5,1045.4,39.373
4234.7,1073,42.449
4234.7,1072.9,42.428
4234.8,1073.2,42.47
4233.2,1066.1,41.731
4231.7,1059.6,41.045
4231.6,1059.2,41.006
4237.9,1086.8,44.136
4237.7,1086.2,44.047
4238,1087.5,44.21
4236.3,1079.9,43.346
4241,1100.6,45.483
4240.7,1099.4,45.403
4241.3,1101.9,45.57
4239.4,1093.7,44.863
4244.1,1114.4,46.361
4243.8,1112.7,46.301
4244.6,1116.2,46.426
4242.6,1107.5,45.986
4247.3,1128.2,46.815
4246.8,1126,46.728
4247.8,1130.6,46.899
4245.7,1121.3,46.584
4250.4,1142,47.343
4249.8,1139.3,47.211
4251.1,1144.9,47.475
4248.9,1135.1,47.061
4253.6,1155.8,47.961
4252.8,1152.6,47.808
4254.3,1159.3,48.108
4252,1148.9,47.651
4256.7,1169.6,48.587
4255.9,1165.9,48.385
4257.6,1173.6,48.811
4255.1,1162.7,48.252
4259.8,1183.4,49.288
4258.9,1179.2,49.096
4260.9,1188,49.508
4258.3,1176.5,48.957
4263,1197.2,49.887
4261.9,1192.5,49.719
4264.1,1202.3,50.082
4261.4,1190.3,49.616
4266.1,1211,50.395
4264.9,1205.8,50.207
4267.4,1216.7,50.64
4264.5,1204.1,50.145
4269.3,1224.8,50.986
4268,1219.1,50.742
4270.7,1231,51.257
4267.7,1217.9,50.693
4272.4,1238.6,51.578
4271,1232.4,51.315
4273.9,1245.4,51.862
4270.8,1231.7,51.284
4277.1,1259.3,52.564
4277,1259,52.544
4277.2,1259.7,52.586
4275.5,1252.4,52.165
4274,1245.7,51.875
4274,1245.5,51.868
4280.2,1273.1,53.29
4280,1272.3,53.263
4280.5,1274.1,53.328
4278.7,1266.2,52.925
4283.4,1286.9,53.771
4283.1,1285.5,53.73
4283.7,1288.4,53.831
4281.8,1280,53.536
4286.5,1300.7,54.176
4286.1,1298.8,54.166
4287,1302.7,54.188
4285,1293.8,53.985
4289.7,1314.5,54.305
4289.1,1312.1,54.279
4290.2,1317.1,54.334
4288.1,1307.6,54.208
4292.8,1328.3,54.557
4292.1,1325.4,54.508
4293.5,1331.4,54.611
4291.2,1321.4,54.404
4295.9,1342.1,54.828
4295.2,1338.7,54.752
4296.8,1345.8,54.91
4294.4,1335.2,54.665
4299.1,1355.9,55.157
4298.2,1352,55.018
4300,1360.1,55.334
4297.5,1349,54.963
4302.2,1369.7,55.711
4301.2,1365.3,55.539
4303.3,1374.5,55.923
4300.7,1362.8,55.436
4305.4,1383.5,56.19
4304.2,1378.6,56.101
4306.6,1388.8,56.289
4303.8,1376.6,56.012
4308.5,1397.3,56.459
4307.3,1391.9,56.354
4309.8,1403.2,56.572
4306.9,1390.4,56.313
4311.6,1411.1,56.601
4310.3,1405.2,56.603
4313.1,1417.5,56.602
4310.1,1404.2,56.586
4316.4,1431.8,56.607
4316.4,1431.8,56.607
4316.4,1431.8,56.608
4314.8,1424.9,56.606
4313.3,1418.5,56.604
4313.2,1418,56.6
4319.5,1445.6,56.628
4319.4,1445.1,56.628
4319.6,1446.2,56.633
4317.9,1438.7,56.613
4322.6,1459.4,56.65
4322.4,1458.4,56.654
4322.9,1460.5,56.662
4321.1,1452.5,56.637
4325.8,1473.2,56.72
4325.4,1471.7,56.716
4326.2,1474.9,56.744
4324.2,1466.3,56.687
4328.9,1487,56.855
4328.5,1485,56.85
4329.4,1489.2,56.861
4327.4,1480.1,56.799
4332.1,1500.8,56.828
4331.5,1498.2,56.851
4332.7,1503.6,56.825
4330.5,1493.9,56.854
4335.2,1514.6,56.766
4334.5,1511.5,56.789
4336,1517.9,56.762
4333.6,1507.7,56.804
4338.4,1528.4,56.683
4337.5,1524.8,56.718
4339.2,1532.3,56.673
4336.8,1521.5,56.737
4341.5,1542.2,56.56
4340.6,1538.1,56.626
4342.5,1546.6,56.525
4339.9,1535.3,56.646
4344.6,1556,56.361
4343.6,1551.4,56.46
4345.8,1560.9,56.278
4343.1,1549.1,56.489
4347.8,1569.8,56.07
4346.6,1564.7,56.196
4349,1575.3,55.989
4346.2,1562.9,56.235
4350.9,1583.6,55.821
4349.7,1578,55.943
4352.3,1589.6,55.729
4349.4,1576.7,55.965
4354.1,1597.4,55.575
4352.7,1591.3,55.697
4355.6,1604,55.443
4352.5,1590.5,55.71
4358.8,1618.1,55.119
4358.7,1617.9,55.122
4358.8,1618.3,55.115
4357.2,1611.2,55.248
4355.7,1604.6,55.429
4355.6,1604.3,55.435
4361.9,1631.9,54.866
4361.8,1631.2,54.875
4362.1,1632.6,54.856
4360.4,1625,54.957
4365.1,1645.7,54.745
4364.8,1644.5,54.751
4365.4,1647,54.739
4363.5,1638.8,54.773
4368.2,1659.5,54.632
4367.8,1657.8,54.658
4368.6,1661.3,54.605
4366.6,1652.6,54.697
4371.4,1673.3,54.493
4370.9,1671.1,54.504
4371.9,1675.7,54.484
4369.8,1666.4,54.525
4374.5,1687.1,54.415
4373.9,1684.4,54.443
4375.2,1690,54.384
4372.9,1680.2,54.463
4377.6,1700.9,54.34
4376.9,1697.7,54.341
4378.4,1704.4,54.343
4376.1,1694,54.342
4380.8,1714.7,54.268
4379.9,1711,54.329
4381.7,1718.7,54.251
4379.2,1707.8,54.318
4383.9,1728.5,54.125
4383,1724.3,54.192
4385,1733,54.101
4382.4,1721.6,54.22
4387.1,1742.3,53.996
4386,1737.6,54.069
4388.2,1747.4,53.922
4385.5,1735.4,54.073
4390.2,1756.1,53.883
4389,1750.9,53.896
4391.5,1761.7,53.883
4388.6,1749.2,53.896
4393.4,1769.9,53.885
4392,1764.2,53.874
4394.8,1776.1,53.897
4391.8,1763,53.876
4396.5,1783.7,53.991
4395.1,1777.4,53.906
4398,1790.4,54.099
4394.9,1776.8,53.897
4401.2,1804.4,54.22
4401.1,1804,54.217
4401.3,1804.8,54.226
4399.6,1797.5,54.161
4398.1,1790.7,54.104
4398.1,1790.6,54.101
4404.3,1818.2,54.478
4404.1,1817.3,54.467
4404.6,1819.1,54.501
4402.8,1811.3,54.345
4407.5,1832,54.757
4407.2,1830.6,54.733
4407.8,1833.5,54.794
4405.9,1825.1,54.603
4410.6,1845.8,55.051
4410.2,1843.9,55.025
4411.1,1847.8,55.098
4409.1,1838.9,54.899
4413.8,1859.6,55.325
4413.2,1857.2,55.287
4414.3,1862.1,55.392
4412.2,1852.7,55.197
4416.9,1873.4,55.679
4416.3,1870.5,55.605
4417.6,1876.5,55.798
4415.3,1866.5,55.498
4420,1887.2,56.166
4419.3,1883.8,56.054
4420.9,1890.8,56.319
4418.5,1880.3,55.923
4423.2,1901,56.693
4422.3,1897.1,56.561
4424.1,1905.2,56.858
4421.6,1894.1,56.441
4426.3,1914.8,57.21
4425.3,1910.4,57.056
4427.4,1919.5,57.42
4424.8,1907.9,56.961
4429.5,1928.6,57.798
4428.3,1923.7,57.605
4430.7,1933.9,58.006
4427.9,1921.7,57.514
4432.6,1942.4,58.275
4431.4,1937,58.122
4433.9,1948.2,58.502
4431,1935.5,58.066
4435.7,1956.2,58.868
4434.4,1950.3,58.587
4437.2,1962.6,59.172
4434.2,1949.3,58.544
4440.5,1976.9,60.077
4440.4,1976.8,60.075
4440.5,1976.9,60.08
4438.9,1970,59.597
4437.4,1963.6,59.22
4437.3,1963.1,59.196
4443.6,1990.7,60.991
4443.5,1990.1,60.962
4443.7,1991.3,61.025
4442,1983.8,60.522
4446.7,2004.5,61.818
4446.5,2003.4,61.747
4447,2005.6,61.9
4445.2,1997.6,61.363
4449.9,2018.3,62.819
4449.5,2016.7,62.695
4450.2,2020,62.954
4448.3,2011.4,62.284
4453,2032.1,63.986
4452.5,2030,63.8
4453.5,2034.3,64.196
4451.4,2025.2,63.369
4456.1,2045.9,65.278
4455.6,2043.3,65.016
4456.8,2048.7,65.56
4454.6,2039,64.601
4459.3,2059.7,66.716
4458.6,2056.6,66.383
4460,2063,67.091
4457.7,2052.8,65.97
4462.4,2073.5,69.054
4461.6,2069.9,68.402
4463.3,2077.4,69.848
4460.8,2066.6,67.772
4465.5,2087.3,72.289
4464.6,2083.2,71.295
4466.5,2091.7,73.444
4464,2080.4,70.586
4468.7,2101.1,74.73
4467.6,2096.5,74.223
4469.8,2106.1,75.067
4467.1,2094.2,73.874
4471.8,2114.9,75.897
4470.6,2109.7,75.348
4473.1,2120.5,76.673
4470.2,2108,75.157
4474.9,2128.7,77.301
4473.6,2123,76.983
4476.3,2134.8,77.747
4473.4,2121.8,76.825
4478.1,2142.5,78.561
4476.7,2136.3,77.883
4479.6,2149.2,79.562
4476.5,2135.6,77.793
4482.8,2163.2,80.522
4482.7,2162.9,80.507
4482.8,2163.5,80.557
4481.2,2156.3,80.064
4479.7,2149.6,79.618
4479.6,2149.4,79.591
4485.9,2177,82.247
4485.7,2176.2,82.129
4486.1,2177.9,82.374
4484.3,2170.1,81.268
4489,2190.8,83.964
4488.7,2189.5,83.801
4489.4,2192.2,84.137
4487.5,2183.9,83.115
4492.2,2204.6,85.625
4491.8,2202.8,85.396
4492.6,2206.6,85.924
4490.6,2197.7,84.793
4495.3,2218.4,87.667
4494.8,2216.1,87.3
4495.9,2220.9,88.059
4493.7,2211.5,86.638
4498.4,2232.2,89.793
4497.8,2229.4,89.363
4499.1,2235.3,90.269
4496.9,2225.3,88.745
4501.6,2246,91.623
4500.8,2242.6,91.198
4502.4,2249.6,92.117
4500,2239.1,90.751
4504.7,2259.8,93.564
