2791.8,3195.8,25.7
2802.9,3193.2,25.707
2806,3192.5,25.709
2816.3,3190,25.709
2820.2,3189.1,25.709
2829.7,3186.9,25.709
2834.4,3185.8,25.709
2843,3183.7,25.709
2848.6,3182.4,25.709
2856.4,3180.6,25.709
2862.8,3179.1,25.709
2869.8,3177.5,25.709
2877,3175.8,25.709
2883.1,3174.3,25.709
2891.2,3172.4,25.709
2896.5,3171.2,25.709
2905.4,3169.1,25.709
2909.8,3168,25.709
2919.6,3165.7,25.709
2923.2,3164.9,25.709
2933.8,3162.4,25.709
2936.6,3161.7,25.709
2948.1,3159,25.709
2949.9,3158.6,25.709
2962.3,3155.7,25.709
2963.3,3155.4,25.709
2976.5,3152.3,25.709
2976.7,3152.3,25.709
2979.5,3151.6,25.709
2990,3149.2,25.709
2990.7,3149,25.709
3003.4,3146,25.709
3004.9,3145.7,25.709
3016.7,3142.9,25.709
3019.1,3142.3,25.709
3030.1,3139.7,25.709
3033.3,3139,25.709
3043.5,3136.6,25.709
3047.5,3135.6,25.709
3056.8,3133.4,25.709
3061.7,3132.3,25.709
3070.2,3130.3,25.709
3075.9,3128.9,25.709
3083.6,3127.2,25.709
3090.1,3125.6,25.709
3096.9,3124,25.709
3104.4,3122.3,25.709
3110.3,3120.9,25.709
3118.6,3118.9,25.709
3123.6,3117.7,25.709
3132.8,3115.6,25.709
3137,3114.6,25.709
3147,3112.2,25.709
3150.4,3111.4,25.709
3161.2,3108.9,25.709
3163.7,3108.3,25.709
3175.4,3105.5,25.709
3177.1,3105.1,25.709
3189.6,3102.2,25.709
3190.4,3102,25.709
3203.7,3098.9,25.709
3203.8,3098.9,25.709
3203.8,3098.9,25.709
3217.2,3095.7,25.709
3218,3095.5,25.709
3230.5,3092.6,25.709
3232.2,3092.2,25.709
3243.9,3089.4,25.709
3246.4,3088.8,25.709
3257.3,3086.3,25.709
3260.7,3085.5,25.709
3270.6,3083.1,25.709
3274.9,3082.1,25.709
3284,3080,25.709
3289.1,3078.8,25.709
3297.3,3076.8,25.709
3303.3,3075.5,25.709
3310.7,3073.7,25.709
3317.5,3072.1,25.709
3324.1,3070.6,25.709
